full_text,cleaning,case_folding,tokenize,filtering/stopword removal,stemming_data
kenapa debat capres kali ini banyak kpop termsnya,kenapa debat capres kali ini banyak kpop termsnya,kenapa debat capres kali ini banyak kpop termsnya,"['kenapa', 'debat', 'capres', 'kali', 'ini', 'banyak', 'kpop', 'termsnya']","['debat', 'capres', 'kali', 'kpop', 'termsnya']",debat capres kali kpop termsnya
nonton debat capres malah ketiduran 😭😭😭,nonton debat capres malah ketiduran ,nonton debat capres malah ketiduran ,"['nonton', 'debat', 'capres', 'malah', 'ketiduran']","['nonton', 'debat', 'capres', 'ketiduran']",nonton debat capres tidur
gua kelewatan debat capres?,gua kelewatan debat capres,gua kelewatan debat capres,"['gua', 'kelewatan', 'debat', 'capres']","['gua', 'kelewatan', 'debat', 'capres']",gua lewat debat capres
"@ajenghimme Kalau sy namanya juga debat capres maka kita fokus di perdebatannya. Bagaimana mereka menyampaikan gagasan dg org banyak dan jg lawan politik  Mengingat nanti ketika jd presiden mereka juga akan berbicara di depan rakyat, para perwakilan negara, rapat organisasi dunia, dkk.",ajenghimme Kalau sy namanya juga debat capres maka kita fokus di perdebatannya Bagaimana mereka menyampaikan gagasan dg org banyak dan jg lawan politik  Mengingat nanti ketika jd presiden mereka juga akan berbicara di depan rakyat para perwakilan negara rapat organisasi dunia dkk,ajenghimme kalau sy namanya juga debat capres maka kita fokus di perdebatannya bagaimana mereka menyampaikan gagasan dg org banyak dan jg lawan politik  mengingat nanti ketika jd presiden mereka juga akan berbicara di depan rakyat para perwakilan negara rapat organisasi dunia dkk,"['ajenghimme', 'kalau', 'sy', 'namanya', 'juga', 'debat', 'capres', 'maka', 'kita', 'fokus', 'di', 'perdebatannya', 'bagaimana', 'mereka', 'menyampaikan', 'gagasan', 'dg', 'org', 'banyak', 'dan', 'jg', 'lawan', 'politik', 'mengingat', 'nanti', 'ketika', 'jd', 'presiden', 'mereka', 'juga', 'akan', 'berbicara', 'di', 'depan', 'rakyat', 'para', 'perwakilan', 'negara', 'rapat', 'organisasi', 'dunia', 'dkk']","['ajenghimme', 'sy', 'namanya', 'debat', 'capres', 'fokus', 'perdebatannya', 'gagasan', 'dg', 'org', 'jg', 'lawan', 'politik', 'jd', 'presiden', 'berbicara', 'rakyat', 'perwakilan', 'negara', 'rapat', 'organisasi', 'dunia', 'dkk']",ajenghimme sy nama debat capres fokus debat gagas dg org jg lawan politik jd presiden bicara rakyat wakil negara rapat organisasi dunia dkk
Dari #DebatCapres akhirnya masyarakat Indonesia tahu kalau yang emosian bukan cuma Prabowo ...,Dari DebatCapres akhirnya masyarakat Indonesia tahu kalau yang emosian bukan cuma Prabowo ,dari debatcapres akhirnya masyarakat indonesia tahu kalau yang emosian bukan cuma prabowo ,"['dari', 'debatcapres', 'akhirnya', 'masyarakat', 'indonesia', 'tahu', 'kalau', 'yang', 'emosian', 'bukan', 'cuma', 'prabowo']","['debatcapres', 'masyarakat', 'indonesia', 'emosian', 'prabowo']",debatcapres masyarakat indonesia emosi prabowo
AMSI: Klaim Para Kandidat di Debat Capres Perlu Diverifikasi - https://t.co/JZDhLRE0RU https://t.co/NMH7p6krnb,AMSI Klaim Para Kandidat di Debat Capres Perlu Diverifikasi  httpstcoJZDhLRERU httpstcoNMHpkrnb,amsi klaim para kandidat di debat capres perlu diverifikasi  httpstcojzdhlreru httpstconmhpkrnb,"['amsi', 'klaim', 'para', 'kandidat', 'di', 'debat', 'capres', 'perlu', 'diverifikasi', 'httpstcojzdhlreru', 'httpstconmhpkrnb']","['amsi', 'klaim', 'kandidat', 'debat', 'capres', 'diverifikasi', 'httpstcojzdhlreru', 'httpstconmhpkrnb']",amsi klaim kandidat debat capres verifikasi httpstcojzdhlreru httpstconmhpkrnb
"Gila, ternyata banyak ya peminat debat capres ni (Gw aja yg kelewat acuh kayanya)  Maaf aku lagi uas🙏 nanti aku ikuti yh",Gila ternyata banyak ya peminat debat capres ni Gw aja yg kelewat acuh kayanya  Maaf aku lagi uas nanti aku ikuti yh,gila ternyata banyak ya peminat debat capres ni gw aja yg kelewat acuh kayanya  maaf aku lagi uas nanti aku ikuti yh,"['gila', 'ternyata', 'banyak', 'ya', 'peminat', 'debat', 'capres', 'ni', 'gw', 'aja', 'yg', 'kelewat', 'acuh', 'kayanya', 'maaf', 'aku', 'lagi', 'uas', 'nanti', 'aku', 'ikuti', 'yh']","['gila', 'ya', 'peminat', 'debat', 'capres', 'ni', 'gw', 'aja', 'yg', 'kelewat', 'acuh', 'kayanya', 'maaf', 'uas', 'ikuti', 'yh']",gila ya minat debat capres ni gw aja yg lewat acuh kaya maaf uas ikut yh
Diantara 3 pasangan Capres #AMINTerbaikNomor1  Dan dalam debat capres  #AMINUnggulDebatCapres,Diantara  pasangan Capres AMINTerbaikNomor  Dan dalam debat capres  AMINUnggulDebatCapres,diantara  pasangan capres aminterbaiknomor  dan dalam debat capres  aminungguldebatcapres,"['diantara', 'pasangan', 'capres', 'aminterbaiknomor', 'dan', 'dalam', 'debat', 'capres', 'aminungguldebatcapres']","['pasangan', 'capres', 'aminterbaiknomor', 'debat', 'capres', 'aminungguldebatcapres']",pasang capres aminterbaiknomor debat capres aminungguldebatcapres
"&gt  pertama kali denger orkestra lagu rasa sayange dari (atau versi) beliau pas ada orang maen orkestra di kereta panoramic &gt  pas debat capres merasa ga asing sama instrumennya  Well played, sir.",gt  pertama kali denger orkestra lagu rasa sayange dari atau versi beliau pas ada orang maen orkestra di kereta panoramic gt  pas debat capres merasa ga asing sama instrumennya  Well played sir,gt  pertama kali denger orkestra lagu rasa sayange dari atau versi beliau pas ada orang maen orkestra di kereta panoramic gt  pas debat capres merasa ga asing sama instrumennya  well played sir,"['gt', 'pertama', 'kali', 'denger', 'orkestra', 'lagu', 'rasa', 'sayange', 'dari', 'atau', 'versi', 'beliau', 'pas', 'ada', 'orang', 'maen', 'orkestra', 'di', 'kereta', 'panoramic', 'gt', 'pas', 'debat', 'capres', 'merasa', 'ga', 'asing', 'sama', 'instrumennya', 'well', 'played', 'sir']","['gt', 'kali', 'denger', 'orkestra', 'lagu', 'sayange', 'versi', 'beliau', 'pas', 'orang', 'maen', 'orkestra', 'kereta', 'panoramic', 'gt', 'pas', 'debat', 'capres', 'ga', 'asing', 'instrumennya', 'well', 'played', 'sir']",gt kali denger orkestra lagu sayange versi beliau pas orang maen orkestra kereta panoramic gt pas debat capres ga asing instrumen well played sir
tanggapan rocky gerung tentang debat capres perama❗❗#reflyharun #debadcaprespertama #rockygerung #akalsehat #pemiluri2024 #kuliahakalsehat #kuliahumum #dunguism #dungunolpersen #penguasahadunguism #duapuluhpersendungu #kemaksiatanpolitik https://t.co/S1iLrh7lxc,tanggapan rocky gerung tentang debat capres peramareflyharun debadcaprespertama rockygerung akalsehat pemiluri kuliahakalsehat kuliahumum dunguism dungunolpersen penguasahadunguism duapuluhpersendungu kemaksiatanpolitik httpstcoSiLrhlxc,tanggapan rocky gerung tentang debat capres peramareflyharun debadcaprespertama rockygerung akalsehat pemiluri kuliahakalsehat kuliahumum dunguism dungunolpersen penguasahadunguism duapuluhpersendungu kemaksiatanpolitik httpstcosilrhlxc,"['tanggapan', 'rocky', 'gerung', 'tentang', 'debat', 'capres', 'peramareflyharun', 'debadcaprespertama', 'rockygerung', 'akalsehat', 'pemiluri', 'kuliahakalsehat', 'kuliahumum', 'dunguism', 'dungunolpersen', 'penguasahadunguism', 'duapuluhpersendungu', 'kemaksiatanpolitik', 'httpstcosilrhlxc']","['tanggapan', 'rocky', 'gerung', 'debat', 'capres', 'peramareflyharun', 'debadcaprespertama', 'rockygerung', 'akalsehat', 'pemiluri', 'kuliahakalsehat', 'kuliahumum', 'dunguism', 'dungunolpersen', 'penguasahadunguism', 'duapuluhpersendungu', 'kemaksiatanpolitik', 'httpstcosilrhlxc']",tanggap rocky gerung debat capres peramareflyharun debadcaprespertama rockygerung akalsehat pemiluri kuliahakalsehat kuliahumum dunguism dungunolpersen penguasahadunguism duapuluhpersendungu kemaksiatanpolitik httpstcosilrhlxc
"Wakanda no more, INDONESIA forever ☝️🇲🇨  #aniesmuhaimin2024 #aminajadulu  #debatcapres #AMINTerbaikNomor1 https://t.co/EbyuejrQ9N",Wakanda no more INDONESIA forever   aniesmuhaimin aminajadulu  debatcapres AMINTerbaikNomor httpstcoEbyuejrQN,wakanda no more indonesia forever   aniesmuhaimin aminajadulu  debatcapres aminterbaiknomor httpstcoebyuejrqn,"['wakanda', 'no', 'more', 'indonesia', 'forever', 'aniesmuhaimin', 'aminajadulu', 'debatcapres', 'aminterbaiknomor', 'httpstcoebyuejrqn']","['wakanda', 'no', 'more', 'indonesia', 'forever', 'aniesmuhaimin', 'aminajadulu', 'debatcapres', 'aminterbaiknomor', 'httpstcoebyuejrqn']",wakanda no more indonesia forever aniesmuhaimin aminajadulu debatcapres aminterbaiknomor httpstcoebyuejrqn
"B: Om, semalam ikut debat capres Q: Ngga, ngantuk banget, tidur cepet B: Wah sayang amat, seru loh Om Q: Untung ga nonton B: Lha kenapa? Golput ya? Q: Ngga lah, aku udah punya pilihan, selain itu ngga tega nontonnya B: Ngga tega kenapa? Q: Pilihanku membantai rival²nya habis²an🙏",B Om semalam ikut debat capres Q Ngga ngantuk banget tidur cepet B Wah sayang amat seru loh Om Q Untung ga nonton B Lha kenapa Golput ya Q Ngga lah aku udah punya pilihan selain itu ngga tega nontonnya B Ngga tega kenapa Q Pilihanku membantai rivalnya habisan,b om semalam ikut debat capres q ngga ngantuk banget tidur cepet b wah sayang amat seru loh om q untung ga nonton b lha kenapa golput ya q ngga lah aku udah punya pilihan selain itu ngga tega nontonnya b ngga tega kenapa q pilihanku membantai rivalnya habisan,"['b', 'om', 'semalam', 'ikut', 'debat', 'capres', 'q', 'ngga', 'ngantuk', 'banget', 'tidur', 'cepet', 'b', 'wah', 'sayang', 'amat', 'seru', 'loh', 'om', 'q', 'untung', 'ga', 'nonton', 'b', 'lha', 'kenapa', 'golput', 'ya', 'q', 'ngga', 'lah', 'aku', 'udah', 'punya', 'pilihan', 'selain', 'itu', 'ngga', 'tega', 'nontonnya', 'b', 'ngga', 'tega', 'kenapa', 'q', 'pilihanku', 'membantai', 'rivalnya', 'habisan']","['b', 'om', 'semalam', 'debat', 'capres', 'q', 'ngga', 'ngantuk', 'banget', 'tidur', 'cepet', 'b', 'sayang', 'seru', 'loh', 'om', 'q', 'untung', 'ga', 'nonton', 'b', 'lha', 'golput', 'ya', 'q', 'ngga', 'udah', 'pilihan', 'ngga', 'tega', 'nontonnya', 'b', 'ngga', 'tega', 'q', 'pilihanku', 'membantai', 'rivalnya', 'habisan']",b om malam debat capres q ngga ngantuk banget tidur cepet b sayang seru loh om q untung ga nonton b lha golput ya q ngga udah pilih ngga tega nontonnya b ngga tega q pilih bantai rival habis
"Terima kasih debat capres, busuknya emyu jd tidak trending 🙏",Terima kasih debat capres busuknya emyu jd tidak trending ,terima kasih debat capres busuknya emyu jd tidak trending ,"['terima', 'kasih', 'debat', 'capres', 'busuknya', 'emyu', 'jd', 'tidak', 'trending']","['terima', 'kasih', 'debat', 'capres', 'busuknya', 'emyu', 'jd', 'trending']",terima kasih debat capres busuk emyu jd trending
Tutup Debat Capres: Ganjar Singgung Pemerintah yang Tidak Mudah Baper https://t.co/fKuQjqdXLR,Tutup Debat Capres Ganjar Singgung Pemerintah yang Tidak Mudah Baper httpstcofKuQjqdXLR,tutup debat capres ganjar singgung pemerintah yang tidak mudah baper httpstcofkuqjqdxlr,"['tutup', 'debat', 'capres', 'ganjar', 'singgung', 'pemerintah', 'yang', 'tidak', 'mudah', 'baper', 'httpstcofkuqjqdxlr']","['tutup', 'debat', 'capres', 'ganjar', 'singgung', 'pemerintah', 'mudah', 'baper', 'httpstcofkuqjqdxlr']",tutup debat capres ganjar singgung perintah mudah baper httpstcofkuqjqdxlr
Stop bahas MU. Debat capres lebih seru.,Stop bahas MU Debat capres lebih seru,stop bahas mu debat capres lebih seru,"['stop', 'bahas', 'mu', 'debat', 'capres', 'lebih', 'seru']","['stop', 'bahas', 'mu', 'debat', 'capres', 'seru']",stop bahas mu debat capres seru
"Ganjar Sorot Pelanggaran HAM di Debat Capres, Prabowo: Kok Tanya Saya https://t.co/tpen4VgjJ3",Ganjar Sorot Pelanggaran HAM di Debat Capres Prabowo Kok Tanya Saya httpstcotpenVgjJ,ganjar sorot pelanggaran ham di debat capres prabowo kok tanya saya httpstcotpenvgjj,"['ganjar', 'sorot', 'pelanggaran', 'ham', 'di', 'debat', 'capres', 'prabowo', 'kok', 'tanya', 'saya', 'httpstcotpenvgjj']","['ganjar', 'sorot', 'pelanggaran', 'ham', 'debat', 'capres', 'prabowo', 'httpstcotpenvgjj']",ganjar sorot langgar ham debat capres prabowo httpstcotpenvgjj
"Terekam kamera... momen Gibran ikut kepancing emosi saat Debat Capres, dikira mau tawuran kali 😂😂😂 https://t.co/xU8MsALoUh https://t.co/xU8MsALoUh",Terekam kamera momen Gibran ikut kepancing emosi saat Debat Capres dikira mau tawuran kali  httpstcoxUMsALoUh httpstcoxUMsALoUh,terekam kamera momen gibran ikut kepancing emosi saat debat capres dikira mau tawuran kali  httpstcoxumsalouh httpstcoxumsalouh,"['terekam', 'kamera', 'momen', 'gibran', 'ikut', 'kepancing', 'emosi', 'saat', 'debat', 'capres', 'dikira', 'mau', 'tawuran', 'kali', 'httpstcoxumsalouh', 'httpstcoxumsalouh']","['terekam', 'kamera', 'momen', 'gibran', 'kepancing', 'emosi', 'debat', 'capres', 'tawuran', 'kali', 'httpstcoxumsalouh', 'httpstcoxumsalouh']",rekam kamera momen gibran pancing emosi debat capres tawur kali httpstcoxumsalouh httpstcoxumsalouh
Panen potongan video debat capres yg kocakkocakk🤣🤣😭😭,Panen potongan video debat capres yg kocakkocakk,panen potongan video debat capres yg kocakkocakk,"['panen', 'potongan', 'video', 'debat', 'capres', 'yg', 'kocakkocakk']","['panen', 'potongan', 'video', 'debat', 'capres', 'yg', 'kocakkocakk']",panen potong video debat capres yg kocakkocakk
"Lupakan debat capres semalam, Man United juru kunci grup",Lupakan debat capres semalam Man United juru kunci grup,lupakan debat capres semalam man united juru kunci grup,"['lupakan', 'debat', 'capres', 'semalam', 'man', 'united', 'juru', 'kunci', 'grup']","['lupakan', 'debat', 'capres', 'semalam', 'man', 'united', 'juru', 'kunci', 'grup']",lupa debat capres malam man united juru kunci grup
"@kompascom Untuk mu min GK usah sepotong sepotong kasih info,semua mata menyaksikan debat capres tadi malam,lihat semua komentar nya sama di lihat di tv.",kompascom Untuk mu min GK usah sepotong sepotong kasih infosemua mata menyaksikan debat capres tadi malamlihat semua komentar nya sama di lihat di tv,kompascom untuk mu min gk usah sepotong sepotong kasih infosemua mata menyaksikan debat capres tadi malamlihat semua komentar nya sama di lihat di tv,"['kompascom', 'untuk', 'mu', 'min', 'gk', 'usah', 'sepotong', 'sepotong', 'kasih', 'infosemua', 'mata', 'menyaksikan', 'debat', 'capres', 'tadi', 'malamlihat', 'semua', 'komentar', 'nya', 'sama', 'di', 'lihat', 'di', 'tv']","['kompascom', 'mu', 'min', 'gk', 'sepotong', 'sepotong', 'kasih', 'infosemua', 'mata', 'menyaksikan', 'debat', 'capres', 'malamlihat', 'komentar', 'nya', 'lihat', 'tv']",kompascom mu min gk potong potong kasih infosemua mata saksi debat capres malamlihat komentar nya lihat tv
Bjir suka banget melihat meme debat capres bertebaran😁😁😁✌✌,Bjir suka banget melihat meme debat capres bertebaran,bjir suka banget melihat meme debat capres bertebaran,"['bjir', 'suka', 'banget', 'melihat', 'meme', 'debat', 'capres', 'bertebaran']","['bjir', 'suka', 'banget', 'meme', 'debat', 'capres', 'bertebaran']",bjir suka banget meme debat capres tebar
"Pengen ikutan ngebahas debat capres tapi gaboleh akutu 🤣  Tapi insyaAllah, yg pinter intelek dan paling baik yg jd presiden selanjutnya ya.. 😊🙏🏻",Pengen ikutan ngebahas debat capres tapi gaboleh akutu   Tapi insyaAllah yg pinter intelek dan paling baik yg jd presiden selanjutnya ya ,pengen ikutan ngebahas debat capres tapi gaboleh akutu   tapi insyaallah yg pinter intelek dan paling baik yg jd presiden selanjutnya ya ,"['pengen', 'ikutan', 'ngebahas', 'debat', 'capres', 'tapi', 'gaboleh', 'akutu', 'tapi', 'insyaallah', 'yg', 'pinter', 'intelek', 'dan', 'paling', 'baik', 'yg', 'jd', 'presiden', 'selanjutnya', 'ya']","['pengen', 'ikutan', 'ngebahas', 'debat', 'capres', 'gaboleh', 'akutu', 'insyaallah', 'yg', 'pinter', 'intelek', 'yg', 'jd', 'presiden', 'ya']",ken ikut ngebahas debat capres gaboleh akutu insyaallah yg pinter intelek yg jd presiden ya
Kemarin ada debat capres ya ?,Kemarin ada debat capres ya ,kemarin ada debat capres ya ,"['kemarin', 'ada', 'debat', 'capres', 'ya']","['kemarin', 'debat', 'capres', 'ya']",kemarin debat capres ya
"Kesimpulan dari debat capres 2024 adalah Mas Anies Mas Anies""""",Kesimpulan dari debat capres  adalah Mas Anies Mas Anies,kesimpulan dari debat capres  adalah mas anies mas anies,"['kesimpulan', 'dari', 'debat', 'capres', 'adalah', 'mas', 'anies', 'mas', 'anies']","['kesimpulan', 'debat', 'capres', 'mas', 'anies', 'mas', 'anies']",simpul debat capres mas anies mas anies
@wavetoseo WKWKWKWWWKWK debat capres goes crazy,wavetoseo WKWKWKWWWKWK debat capres goes crazy,wavetoseo wkwkwkwwwkwk debat capres goes crazy,"['wavetoseo', 'wkwkwkwwwkwk', 'debat', 'capres', 'goes', 'crazy']","['wavetoseo', 'wkwkwkwwwkwk', 'debat', 'capres', 'goes', 'crazy']",wavetoseo wkwkwkwwwkwk debat capres goes crazy
timeline gweh yang kemaren² isinya foto cewek² kpop berubah jadi debat capres semua anjggg,timeline gweh yang kemaren isinya foto cewek kpop berubah jadi debat capres semua anjggg,timeline gweh yang kemaren isinya foto cewek kpop berubah jadi debat capres semua anjggg,"['timeline', 'gweh', 'yang', 'kemaren', 'isinya', 'foto', 'cewek', 'kpop', 'berubah', 'jadi', 'debat', 'capres', 'semua', 'anjggg']","['timeline', 'gweh', 'kemaren', 'isinya', 'foto', 'cewek', 'kpop', 'berubah', 'debat', 'capres', 'anjggg']",timeline gweh kemaren isi foto cewek kpop ubah debat capres anjggg
Debat capres 2024 #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/D0z314hAr9,Debat capres  AMINTerbaikNomor AMINUnggulDebatCapres httpstcoDzhAr,debat capres  aminterbaiknomor aminungguldebatcapres httpstcodzhar,"['debat', 'capres', 'aminterbaiknomor', 'aminungguldebatcapres', 'httpstcodzhar']","['debat', 'capres', 'aminterbaiknomor', 'aminungguldebatcapres', 'httpstcodzhar']",debat capres aminterbaiknomor aminungguldebatcapres httpstcodzhar
Masih seru aja timeline twitter bahas debat capres semalem. Wkwk,Masih seru aja timeline twitter bahas debat capres semalem Wkwk,masih seru aja timeline twitter bahas debat capres semalem wkwk,"['masih', 'seru', 'aja', 'timeline', 'twitter', 'bahas', 'debat', 'capres', 'semalem', 'wkwk']","['seru', 'aja', 'timeline', 'twitter', 'bahas', 'debat', 'capres', 'semalem', 'wkwk']",seru aja timeline twitter bahas debat capres semalem wkwk
"@s1anakmalam @narkosun @Aryprasetyo85 Well ini dapur yg harusnya rakyat nggak perlu tau. Kami butuh jawaban tegas, bukan nuding nuding 🙏 Ngerti nggak sih kayak utang nih lu"" tapi ini acara debat capres yang harusnya kami semua bisa tau, gimana persona kepemimpinan tiap paslon, tapi malah jawabannya personal gini""",sanakmalam narkosun Aryprasetyo Well ini dapur yg harusnya rakyat nggak perlu tau Kami butuh jawaban tegas bukan nuding nuding  Ngerti nggak sih kayak utang nih lu tapi ini acara debat capres yang harusnya kami semua bisa tau gimana persona kepemimpinan tiap paslon tapi malah jawabannya personal gini,sanakmalam narkosun aryprasetyo well ini dapur yg harusnya rakyat nggak perlu tau kami butuh jawaban tegas bukan nuding nuding  ngerti nggak sih kayak utang nih lu tapi ini acara debat capres yang harusnya kami semua bisa tau gimana persona kepemimpinan tiap paslon tapi malah jawabannya personal gini,"['sanakmalam', 'narkosun', 'aryprasetyo', 'well', 'ini', 'dapur', 'yg', 'harusnya', 'rakyat', 'nggak', 'perlu', 'tau', 'kami', 'butuh', 'jawaban', 'tegas', 'bukan', 'nuding', 'nuding', 'ngerti', 'nggak', 'sih', 'kayak', 'utang', 'nih', 'lu', 'tapi', 'ini', 'acara', 'debat', 'capres', 'yang', 'harusnya', 'kami', 'semua', 'bisa', 'tau', 'gimana', 'persona', 'kepemimpinan', 'tiap', 'paslon', 'tapi', 'malah', 'jawabannya', 'personal', 'gini']","['sanakmalam', 'narkosun', 'aryprasetyo', 'well', 'dapur', 'yg', 'rakyat', 'nggak', 'tau', 'butuh', 'nuding', 'nuding', 'ngerti', 'nggak', 'sih', 'kayak', 'utang', 'nih', 'lu', 'acara', 'debat', 'capres', 'tau', 'gimana', 'persona', 'kepemimpinan', 'paslon', 'jawabannya', 'personal', 'gini']",sanakmalam narkosun aryprasetyo well dapur yg rakyat nggak tau butuh nuding nuding ngerti nggak sih kayak utang nih lu acara debat capres tau gimana persona pimpin paslon jawab personal gin
